name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,key,spr,kdt,spr_std,kdt_std
None,42,16,150,PNAS,class_scene,adj_gin,2,pwl,False,16,0.12552911839573253,0.08429463381091469,0.0006603314043279688,0.00029777636292570563
None,42,16,150,PNAS,class_scene,adj_gin,2,pwl,False,32,0.1305402323007114,0.08741349096774914,0.001415005796410717,0.0006489027384774653
None,42,16,150,PNAS,class_scene,adj_gin,2,pwl,False,128,0.15734984445416353,0.10568403458584791,0.000740923947621612,0.0003409998530724669
None,42,16,150,PNAS,class_scene,adj_gin,2,pwl,False,256,0.1605208302754598,0.10783014189467222,3.270590154749156e-05,1.5197247052075075e-05
None,42,16,150,PNAS,class_scene,adj_gin,2,pwl,False,512,0.16526576763424236,0.11099185525930766,0.001523045692798372,0.0006984450771473852
None,42,16,150,PNAS,class_scene,adj_gin_cate,2,pwl,False,16,0.1006288553333027,0.06753317118229345,0.00670722659524874,0.0030365660928896865
None,42,16,150,PNAS,class_scene,adj_gin_cate,2,pwl,False,32,0.11377817904443181,0.07612111158721657,0.0020496128386000797,0.0009278778311165977
None,42,16,150,PNAS,class_scene,adj_gin_cate,2,pwl,False,128,0.1446791454018805,0.09718818959208897,0.00148335783534468,0.0006802618474839043
None,42,16,150,PNAS,class_scene,adj_gin_cate,2,pwl,False,256,0.16899242267224493,0.11363204893845226,0.0004868840497120959,0.00022200346237149596
None,42,16,150,PNAS,class_scene,adj_gin_cate,2,pwl,False,512,0.20429952631013704,0.13758750814504658,0.00012350453601507337,5.6456428595796545e-05
None,42,16,150,PNAS,class_scene,adj_gin_arch2vec,2,pwl,False,16,0.04580621464793919,0.03077583049710918,0.0031161342438379524,0.0014062630185090479
None,42,16,150,PNAS,class_scene,adj_gin_arch2vec,2,pwl,False,32,0.1005908445547213,0.06745857154595492,0.0019048620054049129,0.0008607620770318437
None,42,16,150,PNAS,class_scene,adj_gin_arch2vec,2,pwl,False,128,0.1280393838985702,0.08580220119291877,0.0018084406359508646,0.0008207620821102544
None,42,16,150,PNAS,class_scene,adj_gin_arch2vec,2,pwl,False,256,0.15105876883862307,0.10136227344254074,4.771407152193825e-05,2.033907035115479e-05
None,42,16,150,PNAS,class_scene,adj_gin_arch2vec,2,pwl,False,512,0.1512212021479779,0.10169211724326281,0.0003460111477352505,0.00015492743323559366
None,42,16,150,PNAS,class_scene,adj_gin_zcp,2,pwl,False,16,0.49546968962027255,0.3474883503266743,0.016244319132551237,0.008525801759623197
None,42,16,150,PNAS,class_scene,adj_gin_zcp,2,pwl,False,32,0.5786411147283562,0.4092872265576475,1.4856970029596739e-06,2.275215072631434e-06
None,42,16,150,PNAS,class_scene,adj_gin_zcp,2,pwl,False,128,0.6602630310445848,0.4783288148117313,0.0010935073135712947,0.0008080894927573525
None,42,16,150,PNAS,class_scene,adj_gin_zcp,2,pwl,False,256,0.7321821241833009,0.5410135736749356,4.563967447049122e-05,5.9743024694199085e-05
None,42,16,150,PNAS,class_scene,adj_gin_zcp,2,pwl,False,512,0.7421526951756708,0.5508601174426289,4.292731250734081e-06,1.9337499612061425e-06
None,42,512,150,PNAS,class_scene,adj_gin_arch2vec,2,pwl,False,1024,0.20477975827246242,0.1381336469762602,1.964542995292963e-05,1.0236205407152518e-05
None,42,512,150,PNAS,class_scene,adj_gin_arch2vec,2,pwl,False,2048,0.19812700864024757,0.13310082706069587,6.486894115155457e-05,2.9712048327596156e-05
None,42,512,150,PNAS,class_scene,adj_gin_cate,2,pwl,False,1024,0.24970599142390068,0.16887572263655257,5.276664508614738e-06,2.93335461165441e-06
None,42,512,150,PNAS,class_scene,adj_gin_cate,2,pwl,False,2048,0.2718959705447294,0.18478398223620285,5.846135031027088e-05,3.030712029880337e-05
None,42,512,150,PNAS,class_scene,adj_gin,2,pwl,False,1024,0.25156965259060177,0.1697951369608417,0.0005756205182516357,0.0002561283078206155
None,42,512,150,PNAS,class_scene,adj_gin,2,pwl,False,2048,0.2679736354838049,0.18119597276923763,0.00014509491561690317,6.932236641571221e-05
None,42,512,150,PNAS,class_scene,adj_gin_zcp,2,pwl,False,1024,0.7985593812652155,0.6065989032204607,1.6699883025174588e-05,1.8316550529867132e-05
None,42,512,150,PNAS,class_scene,adj_gin_zcp,2,pwl,False,2048,0.8187479756412612,0.6281743344804669,2.4914986225494756e-05,1.9571524044755147e-05
